Name,Row,Column,Patch Size,Label,Long Label,Verified,Machine confidence 1,Machine suggestion 1,Machine confidence 2,Machine suggestion 2,Machine confidence 3,Machine suggestion 3,Machine confidence 4,Machine suggestion 4,Machine confidence 5,Machine suggestion 5
Steyaert_ANG_ARMS2_180301_210419_3B.tif,414,427,284,_UNAV,_UNAV,True,,,,,,,,,,
Steyaert_ANG_ARMS2_180301_210419_3B.tif,243,4148,508,_UNAV,_UNAV,True,,,,,,,,,,
Steyaert_ANG_ARMS2_180301_210419_3B.tif,439,4061,270,_UNAV,_UNAV,True,,,,,,,,,,
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4060,4054,282,_UNAV,_UNAV,True,,,,,,,,,,
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4079,405,288,_UNAV,_UNAV,True,,,,,,,,,,
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3413,311,114,_TUNC,_TUNC,True,,,,,,,,,,
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3685,222,407,_TUNC,_TUNC,True,,,,,,,,,,
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1676,2172,3894,_SP,_SP,True,,,,,,,,,,
Steyaert_ANG_ARMS2_180301_210419_3B.tif,25,25,50,_RDEN,_RDEN,False,0.594,_RDEN,0.393,_RDUP,0.009,_CCA,0.001,_BREN,0.001,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,75,25,50,_RDEN,_RDEN,False,0.938,_RDEN,0.052,_RDUP,0.005,_CCA,0.003,_BREN,0.001,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,125,25,50,_RDEN,_RDEN,False,0.857,_RDEN,0.093,_RDUP,0.019,_BREN,0.018,_CCA,0.004,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,175,25,50,_RDUP,_RDUP,False,0.961,_RDUP,0.032,_RDEN,0.002,_CCA,0.002,_FORM,0.001,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,226,25,50,_RDUP,_RDUP,False,0.983,_RDUP,0.014,_RDEN,0.002,_CCA,0.000,_BREN,0.000,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,276,25,50,_RDUP,_RDUP,False,0.932,_RDUP,0.058,_RDEN,0.009,_CCA,0.000,_UNAV,0.000,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,326,25,50,_RDUP,_RDUP,False,0.947,_RDUP,0.047,_RDEN,0.005,_CCA,0.001,_BREN,0.000,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,376,25,50,_RDUP,_RDUP,False,0.986,_RDUP,0.008,_CCA,0.005,_RDEN,0.000,_FORM,0.000,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,427,25,50,_RDUP,_RDUP,False,0.923,_RDUP,0.052,_CCA,0.024,_RDEN,0.001,_GREN,0.000,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,477,25,50,_RDUP,_RDUP,False,0.978,_RDUP,0.019,_CCA,0.001,_RDEN,0.001,_UNAV,0.000,_BI
Steyaert_ANG_ARMS2_180301_210419_3B.tif,527,25,50,_RDUP,_RDUP,False,0.984,_RDUP,0.006,_RDEN,0.004,_BREN,0.002,_CCA,0.001,_SOWT
Steyaert_ANG_ARMS2_180301_210419_3B.tif,577,25,50,_RDUP,_RDUP,False,0.987,_RDUP,0.011,_RDEN,0.000,_CCA,0.000,_BREN,0.000,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,628,25,50,_RDUP,_RDUP,False,0.991,_RDUP,0.006,_RDEN,0.002,_CCA,0.000,_GREN,0.000,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,678,25,50,_RDUP,_RDUP,False,0.975,_RDUP,0.017,_RDEN,0.007,_CCA,0.000,_BREN,0.000,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,728,25,50,_RDUP,_RDUP,False,0.726,_RDUP,0.254,_RDEN,0.011,_CCA,0.006,_GREN,0.002,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,778,25,50,_RDEN,_RDEN,False,0.823,_RDEN,0.161,_RDUP,0.007,_CCA,0.006,_BREN,0.001,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,829,25,50,_RDUP,_RDUP,False,0.585,_RDUP,0.403,_RDEN,0.005,_BREN,0.004,_CCA,0.001,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,879,25,50,_RDEN,_RDEN,False,0.951,_RDEN,0.034,_RDUP,0.009,_CCA,0.004,_BREN,0.001,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,929,25,50,_RDEN,_RDEN,False,0.991,_RDEN,0.006,_RDUP,0.002,_BREN,0.001,_CCA,0.000,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,979,25,50,_RDUP,_RDUP,False,0.946,_RDUP,0.049,_RDEN,0.002,_BREN,0.001,_CCA,0.001,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1030,25,50,_RDEN,_RDEN,False,0.943,_RDEN,0.050,_RDUP,0.002,_BREN,0.002,_CCA,0.001,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1080,25,50,_RDEN,_RDEN,False,0.924,_RDEN,0.068,_RDUP,0.004,_BREN,0.002,_CCA,0.001,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1130,25,50,_RDEN,_RDEN,False,0.973,_RDEN,0.011,_RDUP,0.007,_BREN,0.005,_FORM,0.001,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1180,25,50,_RDEN,_RDEN,False,0.900,_RDEN,0.066,_RDUP,0.022,_BREN,0.005,_CCA,0.002,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1231,25,50,_RDEN,_RDEN,False,0.530,_RDEN,0.398,_RDUP,0.047,_BREN,0.011,_SED,0.004,_SOWT
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1281,25,50,_RDUP,_RDUP,False,0.772,_RDUP,0.199,_RDEN,0.017,_BREN,0.004,_CCA,0.003,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1331,25,50,_RDUP,_RDUP,False,0.391,_RDUP,0.363,_RDEN,0.089,_SED,0.067,_BREN,0.028,_SOWT
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1381,25,50,_RDEN,_RDEN,False,0.655,_RDEN,0.201,_BREN,0.117,_RDUP,0.008,_GREN,0.005,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1432,25,50,_RDEN,_RDEN,False,0.705,_RDEN,0.209,_BREN,0.021,_SP,0.019,_RDUP,0.011,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1482,25,50,_RDEN,_RDEN,False,0.853,_RDEN,0.068,_FORM,0.062,_BREN,0.008,_RDUP,0.003,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1532,25,50,_RDEN,_RDEN,False,0.788,_RDEN,0.112,_BREN,0.048,_GREN,0.024,_RDUP,0.008,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1582,25,50,_RDEN,_RDEN,False,0.877,_RDEN,0.073,_BREN,0.031,_RDUP,0.006,_UNAV,0.004,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1633,25,50,_RDEN,_RDEN,False,0.960,_RDEN,0.023,_BREN,0.010,_RDUP,0.002,_CCA,0.002,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1683,25,50,_RDEN,_RDEN,False,0.934,_RDEN,0.045,_RDUP,0.012,_BREN,0.005,_CCA,0.001,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1733,25,50,_RDEN,_RDEN,False,0.971,_RDEN,0.015,_RDUP,0.007,_BREN,0.004,_FORM,0.001,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1783,25,50,_RDEN,_RDEN,False,0.793,_RDEN,0.179,_BREN,0.013,_RDUP,0.009,_SP,0.003,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1834,25,50,_RDEN,_RDEN,False,0.911,_RDEN,0.068,_BREN,0.010,_RDUP,0.005,_GREN,0.003,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1884,25,50,_RDEN,_RDEN,False,0.836,_RDEN,0.086,_BREN,0.054,_FORM,0.015,_GREN,0.005,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1934,25,50,_RDEN,_RDEN,False,0.923,_RDEN,0.033,_BREN,0.016,_RDUP,0.012,_CCA,0.006,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1984,25,50,_RDEN,_RDEN,False,0.816,_RDEN,0.137,_BREN,0.024,_SP,0.007,_RDUP,0.007,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2035,25,50,_BREN,_BREN,False,0.796,_BREN,0.155,_RDEN,0.042,_SP,0.004,_GREN,0.002,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2085,25,50,_RDEN,_RDEN,False,0.841,_RDEN,0.069,_BREN,0.030,_FORM,0.028,_RDUP,0.012,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2135,25,50,_RDEN,_RDEN,False,0.803,_RDEN,0.156,_BREN,0.031,_RDUP,0.004,_FORM,0.002,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2185,25,50,_RDEN,_RDEN,False,0.910,_RDEN,0.045,_BREN,0.028,_RDUP,0.003,_CCA,0.003,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2236,25,50,_RDEN,_RDEN,False,0.842,_RDEN,0.135,_BREN,0.012,_SP,0.005,_GREN,0.003,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2286,25,50,_RDEN,_RDEN,False,0.907,_RDEN,0.065,_RDUP,0.021,_BREN,0.002,_SED,0.002,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2336,25,50,_RDEN,_RDEN,False,0.970,_RDEN,0.015,_BREN,0.008,_RDUP,0.002,_CCA,0.002,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2386,25,50,_RDEN,_RDEN,False,0.910,_RDEN,0.042,_BREN,0.016,_CCA,0.013,_RDUP,0.007,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2437,25,50,_RDUP,_RDUP,False,0.640,_RDUP,0.334,_RDEN,0.016,_BREN,0.006,_CCA,0.002,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2487,25,50,_RDUP,_RDUP,False,0.976,_RDUP,0.021,_RDEN,0.001,_CCA,0.000,_UNAV,0.000,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2537,25,50,_RDUP,_RDUP,False,0.612,_RDUP,0.354,_RDEN,0.010,_GREN,0.009,_CCA,0.005,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2587,25,50,_RDUP,_RDUP,False,0.838,_RDUP,0.153,_RDEN,0.005,_CCA,0.002,_BREN,0.000,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2638,25,50,_RDUP,_RDUP,False,0.523,_RDUP,0.468,_RDEN,0.005,_CCA,0.003,_BREN,0.000,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2688,25,50,_RDUP,_RDUP,False,0.566,_RDUP,0.406,_RDEN,0.009,_BREN,0.006,_CCA,0.005,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2738,25,50,_RDUP,_RDUP,False,0.788,_RDUP,0.170,_RDEN,0.012,_GREN,0.011,_UNAV,0.008,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2788,25,50,_RDUP,_RDUP,False,0.889,_RDUP,0.099,_RDEN,0.007,_BREN,0.002,_CCA,0.001,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2839,25,50,_RDEN,_RDEN,False,0.702,_RDEN,0.288,_RDUP,0.004,_BREN,0.004,_CCA,0.001,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2889,25,50,_RDEN,_RDEN,False,0.882,_RDEN,0.075,_RDUP,0.028,_BREN,0.006,_CCA,0.005,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2939,25,50,_RDUP,_RDUP,False,0.766,_RDUP,0.228,_RDEN,0.004,_BREN,0.002,_CCA,0.001,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2989,25,50,_RDUP,_RDUP,False,0.658,_RDUP,0.331,_RDEN,0.004,_BREN,0.004,_CCA,0.001,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3040,25,50,_RDUP,_RDUP,False,0.996,_RDUP,0.003,_RDEN,0.000,_BREN,0.000,_CCA,0.000,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3090,25,50,_RDUP,_RDUP,False,0.601,_RDUP,0.368,_RDEN,0.017,_BREN,0.005,_GREN,0.003,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3140,25,50,_RDUP,_RDUP,False,0.956,_RDUP,0.037,_RDEN,0.002,_GREN,0.002,_BREN,0.001,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3190,25,50,_RDUP,_RDUP,False,0.680,_RDUP,0.270,_RDEN,0.024,_GREN,0.015,_BREN,0.005,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3241,25,50,_RDUP,_RDUP,False,0.992,_RDUP,0.004,_RDEN,0.001,_SED,0.001,_BREN,0.001,_SOWT
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3291,25,50,_RDUP,_RDUP,False,0.970,_RDUP,0.023,_RDEN,0.003,_SED,0.002,_BREN,0.002,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3341,25,50,_RDUP,_RDUP,False,0.603,_RDUP,0.361,_RDEN,0.011,_BREN,0.010,_UNAV,0.005,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3391,25,50,_RDEN,_RDEN,False,0.697,_RDEN,0.227,_RDUP,0.027,_UNAV,0.026,_BREN,0.009,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3442,25,50,_RDEN,_RDEN,False,0.653,_RDEN,0.335,_RDUP,0.005,_CCA,0.003,_BREN,0.002,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3492,25,50,_RDUP,_RDUP,False,0.984,_RDUP,0.006,_RDEN,0.004,_BREN,0.002,_UNAV,0.001,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3542,25,50,_RDUP,_RDUP,False,0.982,_RDUP,0.006,_RDEN,0.005,_BREN,0.002,_SED,0.001,_UNAV
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3592,25,50,_RDUP,_RDUP,False,0.990,_RDUP,0.004,_RDEN,0.002,_CCA,0.001,_SED,0.001,_SOWT
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3643,25,50,_RDUP,_RDUP,False,0.718,_RDUP,0.267,_RDEN,0.009,_BREN,0.003,_CCA,0.002,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3693,25,50,_RDUP,_RDUP,False,0.789,_RDUP,0.164,_RDEN,0.024,_BREN,0.009,_SED,0.004,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3894,25,50,_RDUP,_RDUP,False,0.824,_RDUP,0.086,_BREN,0.054,_RDEN,0.010,_SED,0.005,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3944,25,50,_RDUP,_RDUP,False,0.974,_RDUP,0.016,_RDEN,0.003,_BREN,0.002,_SED,0.001,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,3994,25,50,_RDUP,_RDUP,False,0.975,_RDUP,0.006,_RDEN,0.005,_SED,0.004,_BREN,0.002,_SOWT
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4045,25,50,_RDUP,_RDUP,False,0.982,_RDUP,0.009,_RDEN,0.004,_CCA,0.001,_SED,0.001,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4095,25,50,_RDUP,_RDUP,False,0.935,_RDUP,0.044,_RDEN,0.010,_SED,0.003,_BREN,0.002,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4145,25,50,_RDUP,_RDUP,False,0.985,_RDUP,0.003,_CCA,0.003,_BRY,0.002,_SED,0.002,_RDEN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4195,25,50,_RDUP,_RDUP,False,0.975,_RDUP,0.016,_RDEN,0.003,_FORM,0.002,_BREN,0.002,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4246,25,50,_RDUP,_RDUP,False,0.916,_RDUP,0.069,_RDEN,0.006,_FORM,0.004,_SED,0.003,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4296,25,50,_RDUP,_RDUP,False,0.993,_RDUP,0.005,_RDEN,0.001,_BREN,0.001,_FORM,0.000,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4346,25,50,_RDUP,_RDUP,False,0.969,_RDUP,0.028,_RDEN,0.001,_FORM,0.001,_CCA,0.000,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4396,25,50,_RDUP,_RDUP,False,0.817,_RDUP,0.169,_RDEN,0.009,_FORM,0.002,_CCA,0.001,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,4447,25,50,_RDUP,_RDUP,False,0.941,_RDUP,0.052,_RDEN,0.004,_CCA,0.001,_GREN,0.001,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,25,75,50,_RDEN,_RDEN,False,0.759,_RDEN,0.143,_RDUP,0.045,_CCA,0.019,_BREN,0.018,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,75,75,50,_RDEN,_RDEN,False,0.638,_RDEN,0.338,_FORM,0.012,_RDUP,0.007,_SP,0.003,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,125,75,50,_RDEN,_RDEN,False,0.961,_RDEN,0.020,_RDUP,0.007,_BREN,0.006,_CCA,0.003,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,175,75,50,_RDEN,_RDEN,False,0.793,_RDEN,0.184,_RDUP,0.009,_CCA,0.009,_BREN,0.002,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,226,75,50,_RDEN,_RDEN,False,0.521,_RDEN,0.471,_RDUP,0.004,_BREN,0.003,_CCA,0.001,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,276,75,50,_RDUP,_RDUP,False,0.510,_RDUP,0.472,_RDEN,0.007,_CCA,0.006,_BREN,0.002,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,326,75,50,_RDUP,_RDUP,False,0.946,_RDUP,0.040,_RDEN,0.007,_BREN,0.002,_SED,0.001,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,376,75,50,_GREN,_GREN,False,0.373,_GREN,0.259,_FORM,0.110,_RDEN,0.110,_RDUP,0.087,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,427,75,50,_RDUP,_RDUP,False,0.910,_RDUP,0.074,_RDEN,0.012,_BREN,0.002,_SED,0.001,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,477,75,50,_RDUP,_RDUP,False,0.991,_RDUP,0.004,_BREN,0.001,_SOWT,0.001,_BRY,0.001,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,527,75,50,_RDUP,_RDUP,False,0.854,_RDUP,0.128,_BREN,0.006,_RDEN,0.005,_SED,0.001,_NR
Steyaert_ANG_ARMS2_180301_210419_3B.tif,577,75,50,_RDUP,_RDUP,False,0.928,_RDUP,0.041,_BREN,0.016,_SED,0.005,_SOWT,0.002,_RDEN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,628,75,50,_RDUP,_RDUP,False,0.986,_RDUP,0.007,_RDEN,0.004,_BREN,0.001,_SED,0.000,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,678,75,50,_RDUP,_RDUP,False,0.518,_RDUP,0.459,_RDEN,0.017,_BREN,0.001,_CCA,0.001,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,728,75,50,_RDUP,_RDUP,False,0.949,_RDUP,0.030,_BREN,0.014,_RDEN,0.002,_GREN,0.001,_BRY
Steyaert_ANG_ARMS2_180301_210419_3B.tif,778,75,50,_RDEN,_RDEN,False,0.404,_RDEN,0.258,_BREN,0.207,_RDUP,0.047,_CCA,0.029,_BRY
Steyaert_ANG_ARMS2_180301_210419_3B.tif,829,75,50,_RDUP,_RDUP,False,0.892,_RDUP,0.025,_SP,0.017,_GREN,0.014,_CCA,0.013,_TUNC
Steyaert_ANG_ARMS2_180301_210419_3B.tif,879,75,50,_RDUP,_RDUP,False,0.792,_RDUP,0.127,_BREN,0.023,_RDEN,0.013,_CCA,0.010,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,929,75,50,_RDUP,_RDUP,False,0.998,_RDUP,0.000,_BREN,0.000,_RDEN,0.000,_SED,0.000,_BRY
Steyaert_ANG_ARMS2_180301_210419_3B.tif,979,75,50,_RDUP,_RDUP,False,0.998,_RDUP,0.001,_BREN,0.001,_SED,0.000,_SOWT,0.000,_RDEN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1030,75,50,_RDUP,_RDUP,False,0.546,_RDUP,0.422,_RDEN,0.012,_BREN,0.006,_CCA,0.006,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1080,75,50,_RDEN,_RDEN,False,0.975,_RDEN,0.011,_BREN,0.005,_RDUP,0.004,_CCA,0.003,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1130,75,50,_RDEN,_RDEN,False,0.940,_RDEN,0.032,_BREN,0.013,_GREN,0.007,_SP,0.006,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1180,75,50,_RDEN,_RDEN,False,0.949,_RDEN,0.019,_BREN,0.010,_FORM,0.009,_GREN,0.007,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1231,75,50,_RDEN,_RDEN,False,0.929,_RDEN,0.050,_BREN,0.011,_SP,0.004,_CCA,0.002,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1281,75,50,_RDUP,_RDUP,False,0.617,_RDUP,0.212,_RDEN,0.047,_BREN,0.031,_SED,0.028,_SOWT
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1331,75,50,_RDUP,_RDUP,False,0.628,_RDUP,0.129,_BREN,0.120,_RDEN,0.053,_SED,0.025,_SOWT
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1381,75,50,_RDEN,_RDEN,False,0.849,_RDEN,0.088,_BREN,0.046,_RDUP,0.009,_SED,0.002,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1432,75,50,_RDEN,_RDEN,False,0.946,_RDEN,0.028,_BREN,0.021,_GREN,0.002,_SP,0.001,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1482,75,50,_RDEN,_RDEN,False,0.871,_RDEN,0.068,_BREN,0.016,_FORM,0.014,_SP,0.011,_RDUP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1532,75,50,_RDEN,_RDEN,False,0.862,_RDEN,0.093,_BREN,0.011,_SP,0.010,_RDUP,0.006,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1582,75,50,_RDEN,_RDEN,False,0.945,_RDEN,0.027,_BREN,0.008,_CCA,0.006,_RDUP,0.006,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1633,75,50,_RDEN,_RDEN,False,0.832,_RDEN,0.086,_RDUP,0.062,_BREN,0.012,_FORM,0.003,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1683,75,50,_RDEN,_RDEN,False,0.956,_RDEN,0.020,_BREN,0.008,_FORM,0.007,_RDUP,0.004,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1733,75,50,_RDEN,_RDEN,False,0.828,_RDEN,0.127,_RDUP,0.024,_BREN,0.014,_FORM,0.002,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1783,75,50,_RDEN,_RDEN,False,0.555,_RDEN,0.335,_RDUP,0.076,_BREN,0.013,_FORM,0.011,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1834,75,50,_RDEN,_RDEN,False,0.699,_RDEN,0.214,_BREN,0.037,_FORM,0.027,_SP,0.009,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1884,75,50,_RDEN,_RDEN,False,0.723,_RDEN,0.232,_BREN,0.019,_SP,0.009,_GREN,0.007,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1934,75,50,_RDEN,_RDEN,False,0.867,_RDEN,0.059,_GREN,0.048,_BREN,0.013,_SP,0.011,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,1984,75,50,_RDEN,_RDEN,False,0.727,_RDEN,0.142,_BREN,0.100,_SP,0.017,_FORM,0.004,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2035,75,50,_RDEN,_RDEN,False,0.781,_RDEN,0.113,_BREN,0.066,_GREN,0.018,_SP,0.017,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2085,75,50,_RDEN,_RDEN,False,0.800,_RDEN,0.124,_RDUP,0.055,_BREN,0.012,_SED,0.004,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2135,75,50,_RDEN,_RDEN,False,0.975,_RDEN,0.016,_BREN,0.002,_RDUP,0.002,_FORM,0.001,_CCA
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2185,75,50,_RDEN,_RDEN,False,0.934,_RDEN,0.033,_BREN,0.011,_FORM,0.008,_RDUP,0.007,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2236,75,50,_RDEN,_RDEN,False,0.711,_RDEN,0.181,_BREN,0.065,_FORM,0.023,_SP,0.008,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2286,75,50,_RDEN,_RDEN,False,0.957,_RDEN,0.024,_BREN,0.012,_GREN,0.004,_SP,0.001,_FORM
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2336,75,50,_RDEN,_RDEN,False,0.610,_RDEN,0.288,_RDUP,0.086,_FORM,0.006,_BREN,0.005,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2386,75,50,_RDEN,_RDEN,False,0.873,_RDEN,0.063,_RDUP,0.050,_BREN,0.005,_GREN,0.004,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2437,75,50,_RDEN,_RDEN,False,0.750,_RDEN,0.230,_RDUP,0.013,_BREN,0.003,_CCA,0.002,_SED
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2487,75,50,_RDEN,_RDEN,False,0.851,_RDEN,0.137,_RDUP,0.008,_BREN,0.004,_CCA,0.001,_SP
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2537,75,50,_RDEN,_RDEN,False,0.899,_RDEN,0.088,_RDUP,0.004,_CCA,0.003,_GREN,0.003,_BREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2587,75,50,_RDEN,_RDEN,False,0.951,_RDEN,0.028,_BREN,0.014,_RDUP,0.003,_FORM,0.002,_GREN
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2638,75,50,_RDEN,_RDEN,False,0.652,_RDEN,0.145,_SP,0.134,_BREN,0.055,_GREN,0.005,_BRY
Steyaert_ANG_ARMS2_180301_210419_3B.tif,2688,75,50,_RDEN,_RDEN,False,0.921,_RDEN,0.026,_FORM,0.024,_BREN,0.023,_RDUP,0.004,_GREN
